dose_mass,baseline_drain,uptake,starvation,depletion,raw_influx,memory_influx,assimilation_pool,restoring,ec_velocity,shock_effect,mixing_effect,overshoot_effect,penalty_effect,clip_effect,delta_ec
0.08333333333333333,0.0017124372987117283,0.0018273793630587897,0.0,0.003539816661770518,0.0019119936572616204,0.0010515866440758677,0.0029829561372690426,0.0006211574457209789,0.00043128106880597464,0.0,0.0,0.0,0.0,0.0,0.00043128106880607753
0.08333333333333333,0.001709499867283579,0.001824923834633451,0.0,0.00353442370191703,0.0019081684567639617,0.001051515556773209,0.0029787671549973056,0.0006146882296888878,0.00039543091643782374,0.0,0.0,0.0,0.0,0.0,0.00039543091643778894
0.08333333333333333,0.001706638232765389,0.0018224905642978647,0.0,0.0035291287970632534,0.0019044747994544893,0.001051387218806261,0.002974644230384726,0.000608756765942321,0.00036270831408529596,0.0,0.0,0.0,0.0,0.0,0.0003627083140853582
0.08333333333333333,0.0017038503863118974,0.0018200826806418079,0.0,0.0035239330669537055,0.0019009062512839972,0.0010512064656516588,0.0029705885579638935,0.0006033161412310405,0.0003328841172277594,0.0,0.0,0.0,0.0,0.0,0.00033288411722764977
0.08333333333333333,0.0017011343747202932,0.001817702963970082,0.0,0.003518837338690375,0.0018974567591396865,0.0010509777813215507,0.0029666008348134157,0.0005983228794726258,0.00030573598703331864,0.0,0.0,0.0,0.0,0.0,0.0003057359870333176
0.08333333333333333,0.0016984882987872486,0.001815353860737356,0.0,0.0035138421595246046,0.001894120637517328,0.0010507053309620333,0.002962681358873286,0.0005937368396671261,0.00028105010890179614,0.0,0.0,0.0,0.0,0.0,0.0002810501089018924
0.08333333333333333,0.0016959103117182453,0.001813037500274545,0.0,0.0035089478119927904,0.0018908925532256909,0.0010503929893180724,0.0029588301119339725,0.0005895210880335976,0.0002586224729181807,0.0,0.0,0.0,0.0,0.0,0.00025862247291819074
0.08333333333333333,0.001693398617587383,0.001810755713122014,0.0,0.003504154330709397,0.001887767508697667,0.0010500443656199765,0.002955046829163033,0.0005856417509398248,0.00023825977826964176,0.0,0.0,0.0,0.0,0.0,0.00023825977826974487
0.08333333333333333,0.001690951469846024,0.001808510050390817,0.0,0.003499461520236841,0.0018847408243960787,0.0010496628253831,0.0029513310568739393,0.0005820678542657787,0.00021978001795319743,0.0,0.0,0.0,0.0,0.0,0.00021978001795330826
0.08333333333333333,0.0016885671698785832,0.0018063018036677462,0.0,0.0034948689735463294,0.0018818081207241221,0.001049251509553765,0.00294768220008665,0.000578771153996479,0.00020301279454029364,0.0,0.0,0.0,0.0,0.0,0.00020301279454026933
0.08333333333333333,0.0016862440656038912,0.0018041320250641144,0.0,0.0034903760906680056,0.0018789652997806335,0.0010488133513806334,0.0029440995612800814,0.000575725962078375,0.00018779941243187985,0.0,0.0,0.0,0.0,0.0,0.00018779941243196596
